uid,ST1_GAP(eV)
test_164,0.7998307943344116
test_165,0.40497690439224243
test_166,1.4130536317825317
test_167,1.0111335515975952
test_168,0.6147958040237427
test_169,0.7950302362442017
test_170,1.0316991806030273
test_171,1.0255967378616333
test_172,0.6405811309814453
test_173,1.3005454540252686
test_174,0.8178540468215942
test_175,1.0151526927947998
test_176,0.08188428729772568
test_177,1.7266923189163208
test_178,0.3949989378452301
test_179,1.0492262840270996
test_180,0.49994227290153503
test_181,1.0777161121368408
test_182,1.0505075454711914
test_183,0.9607769846916199
test_184,1.44832444190979
test_185,0.5649465918540955
test_186,0.7102735042572021
test_187,0.06050883233547211
test_188,1.0872052907943726
test_189,1.053200602531433
test_190,1.0865342617034912
test_191,0.5559173226356506
test_192,0.9802701473236084
test_193,1.30740225315094
test_194,1.2902692556381226
test_195,1.1013809442520142
test_196,0.49171969294548035
test_197,0.3547893762588501
test_198,0.9158177375793457
test_199,1.406837821006775
test_200,1.3501979112625122
test_201,1.1405545473098755
test_202,0.671751856803894
test_203,0.5720556378364563
test_204,0.6003071069717407
test_205,1.08737051486969
test_206,0.4627852439880371
test_207,1.086876630783081
test_208,1.452627182006836
test_209,0.8047193288803101
test_210,1.0479061603546143
test_211,0.0
test_212,1.0462589263916016
test_213,1.2720906734466553
test_214,1.0676859617233276
test_215,1.040332317352295
test_216,1.1526744365692139
test_217,0.6922509074211121
test_218,0.7947468757629395
test_219,0.6674548983573914
test_220,0.5493302941322327
test_221,0.6960332989692688
test_222,0.40718206763267517
test_223,1.2102431058883667
test_224,1.1822519302368164
test_225,0.672759473323822
test_226,0.6892528533935547
test_227,1.2246923446655273
test_228,1.1787025928497314
test_229,0.8330188393592834
test_230,0.8254851698875427
test_231,1.002930998802185
test_232,1.1995152235031128
test_233,0.7426507472991943
test_234,1.015588641166687
test_235,0.5478528738021851
test_236,0.5893648266792297
test_237,0.5157871246337891
test_238,0.42279836535453796
test_239,1.424186110496521
test_240,0.8974727988243103
test_241,1.38767671585083
test_242,0.5540130734443665
test_243,1.3926212787628174
test_244,1.1880160570144653
test_245,1.0003373622894287
test_246,0.5865407586097717
test_247,0.7254037857055664
test_248,0.7232196927070618
test_249,1.0863865613937378
test_250,1.2094714641571045
test_251,1.9159879684448242
test_252,0.9722075462341309
test_253,0.7370692491531372
test_254,1.2735037803649902
test_255,0.5983957648277283
test_256,1.382967233657837
test_257,1.047197937965393
test_258,0.9805768728256226
test_259,1.2977190017700195
test_260,0.8450698256492615
test_261,1.0905299186706543
test_262,1.221552848815918
test_263,0.19268792867660522
test_264,0.5681288242340088
test_265,0.7238554358482361
test_266,1.0428358316421509
test_267,1.2101649045944214
test_268,1.0912266969680786
test_269,1.1110411882400513
test_270,1.0481735467910767
test_271,0.5009506344795227
test_272,1.1158696413040161
test_273,1.3551216125488281
test_274,1.0158089399337769
test_275,0.9333154559135437
test_276,1.1972625255584717
test_277,0.7100479006767273
test_278,0.5158462524414062
test_279,0.8164994716644287
test_280,1.1998927593231201
test_281,0.5207580327987671
test_282,1.1123206615447998
test_283,0.9679487347602844
test_284,0.8978554606437683
test_285,1.2385920286178589
test_286,0.537846028804779
test_287,0.631281852722168
test_288,1.2121514081954956
test_289,0.8614398837089539
test_290,0.7544402480125427
test_291,0.5313602685928345
test_292,1.3581956624984741
test_293,1.0731006860733032
test_294,0.10333150625228882
test_295,1.178896188735962
test_296,0.7776731848716736
test_297,1.0496675968170166
test_298,1.1875338554382324
test_299,0.5204079151153564
test_300,1.1958098411560059
test_301,1.0213648080825806
test_302,1.1827011108398438
test_303,0.6900374889373779
test_304,0.831170380115509
test_305,1.3897747993469238
test_306,0.9353815913200378
test_307,0.7318195104598999
test_308,1.4998748302459717
test_309,1.0106943845748901
test_310,0.5544423460960388
test_311,0.9775624871253967
test_312,0.6915857195854187
test_313,0.9189006090164185
test_314,0.9354242086410522
test_315,0.7415968179702759
test_316,0.8056613802909851
test_317,1.3363430500030518
test_318,0.5975715517997742
test_319,0.7292795777320862
test_320,0.24206119775772095
test_321,1.1490429639816284
test_322,0.5412598252296448
test_323,1.022830843925476
test_324,1.1142919063568115
test_325,0.892199695110321
test_326,0.8514249920845032
test_327,1.1154111623764038
test_328,1.0564358234405518
test_329,1.1438628435134888
test_330,0.9415733814239502
test_331,1.2474074363708496
test_332,0.9993037581443787
test_333,1.0762568712234497
test_334,0.7092172503471375
test_335,1.126345157623291
test_336,1.294581413269043
test_337,1.0144221782684326
test_338,1.1741631031036377
test_339,1.1821647882461548
test_340,1.2659428119659424
test_341,1.4407607316970825
test_342,0.11277936398983002
test_343,1.6319395303726196
test_344,0.28586429357528687
test_345,0.7497725486755371
test_346,0.9433385729789734
test_347,0.5134189128875732
test_348,0.905129611492157
test_349,0.8479273915290833
test_350,1.1185246706008911
test_351,0.42854341864585876
test_352,0.5530463457107544
test_353,1.2584402561187744
test_354,1.306565284729004
test_355,1.0463343858718872
test_356,0.30616167187690735
test_357,1.1809192895889282
test_358,0.8165573477745056
test_359,0.7986922860145569
test_360,0.2494213581085205
test_361,0.5901885032653809
test_362,1.0605735778808594
test_363,1.2143375873565674
test_364,0.6717941761016846
test_365,0.9787605404853821
test_366,0.6687715649604797
test_367,0.9499497413635254
test_368,0.28208014369010925
test_369,0.5229654312133789
test_370,0.6321510076522827
test_371,0.2922653555870056
test_372,1.048012375831604
test_373,0.7121078968048096
test_374,1.2672816514968872
test_375,1.1754165887832642
test_376,0.8298307061195374
test_377,1.1926989555358887
test_378,1.0761399269104004
test_379,2.166053056716919
test_380,0.8461050987243652
test_381,1.7714018821716309
test_382,1.2169102430343628
test_383,0.8886059522628784
test_384,0.25853970646858215
test_385,0.8425349593162537
test_386,1.1716127395629883
test_387,0.21426621079444885
test_388,1.142757534980774
test_389,0.6249136924743652
test_390,1.0539054870605469
test_391,1.1197034120559692
test_392,0.8798867464065552
test_393,1.1127148866653442
test_394,0.9023070335388184
test_395,1.3631236553192139
test_396,0.5754286646842957
test_397,0.527419924736023
test_398,1.2229129076004028
test_399,0.8307732939720154
test_400,0.48830175399780273
test_401,1.0759104490280151
test_402,0.4479362666606903
test_403,1.215482473373413
test_404,0.8699145913124084
test_405,1.1248993873596191
test_406,1.0671825408935547
test_407,0.4460843801498413
test_408,0.9003702402114868
test_409,0.9290358424186707
test_410,0.9934198260307312
test_411,1.0747206211090088
test_412,0.7193776369094849
test_413,0.7016182541847229
test_414,1.0750430822372437
test_415,0.4916892349720001
test_416,1.0991357564926147
test_417,1.1294538974761963
test_418,0.9943494200706482
test_419,1.2581205368041992
test_420,0.5157871246337891
test_421,1.1262829303741455
test_422,0.9997158646583557
test_423,1.0014982223510742
test_424,1.103590726852417
test_425,1.0448511838912964
test_426,0.4223279356956482
test_427,0.9978681206703186
test_428,0.803371787071228
test_429,0.9893084168434143
test_430,0.5902321934700012
test_431,0.49595507979393005
test_432,0.6340076327323914
test_433,1.2014483213424683
test_434,0.026836326345801353
test_435,1.3110514879226685
test_436,0.2978789210319519
test_437,1.0873169898986816
test_438,0.6518977880477905
test_439,1.152197241783142
test_440,0.13691425323486328
test_441,0.906295657157898
test_442,0.978708803653717
test_443,1.0444284677505493
test_444,1.75228750705719
test_445,0.8899364471435547
test_446,0.8550854921340942
test_447,1.3029136657714844
test_448,0.37374716997146606
test_449,0.7120131850242615
test_450,1.1908189058303833
test_451,0.970975399017334
test_452,1.056676983833313
test_453,0.4059673249721527
test_454,0.9942060112953186
test_455,0.5241692066192627
test_456,0.8514167070388794
test_457,1.1327643394470215
test_458,1.0668789148330688
test_459,1.6535711288452148
test_460,0.8723155856132507
test_461,0.4656715393066406
test_462,1.3361327648162842
test_463,0.27099040150642395
test_464,0.8695370554924011
test_465,0.716319739818573
test_466,1.391448974609375
test_467,0.06521812826395035
test_468,1.1271026134490967
test_469,0.9619853496551514
test_470,1.2745916843414307
test_471,0.8883864879608154
test_472,0.5846107006072998
test_473,0.8375479578971863
test_474,0.46021321415901184
test_475,0.8660500049591064
test_476,1.0671321153640747
test_477,1.1629722118377686
test_478,1.1713533401489258
test_479,0.9137134552001953
test_480,0.743571937084198
test_481,0.8490463495254517
test_482,1.1213968992233276
test_483,0.5085747838020325
test_484,0.8244650959968567
test_485,1.072057843208313
test_486,0.4773902893066406
test_487,0.28573939204216003
test_488,1.1416035890579224
test_489,0.9428924322128296
test_490,1.1828292608261108
test_491,0.8141619563102722
test_492,0.5287625789642334
test_493,0.6081857085227966
test_494,1.1388417482376099
test_495,1.2055662870407104
test_496,1.1053649187088013
test_497,1.111472249031067
test_498,1.109891414642334
test_499,0.5330672860145569
test_500,1.08139967918396
test_501,0.8807005882263184
test_502,0.0
test_503,0.15557733178138733
test_504,0.526421070098877
test_505,0.3949231207370758
test_506,0.6958091855049133
test_507,0.6171130537986755
test_508,0.20779690146446228
test_509,0.31725502014160156
test_510,0.3119979202747345
test_511,0.1733855903148651
test_512,0.18828320503234863
test_513,0.17103363573551178
test_514,0.01773957908153534
test_515,0.017803635448217392
test_516,0.015105338767170906
test_517,0.179274320602417
test_518,0.3790006637573242
test_519,0.21805348992347717
test_520,0.4111759066581726
test_521,0.005048807710409164
test_522,0.6565884351730347
test_523,0.13356877863407135
test_524,0.6933948397636414
test_525,0.38933029770851135
test_526,0.34533318877220154
test_527,0.6058174967765808
test_528,0.0
test_529,0.6404423117637634
test_530,0.4935084879398346
test_531,0.5927973985671997
test_532,0.4903733432292938
test_533,0.511368989944458
test_534,0.5112078189849854
test_535,0.44366127252578735
test_536,0.6375532746315002
test_537,0.4231317341327667
test_538,0.44515305757522583
test_539,0.3258601129055023
test_540,0.7357786297798157
test_541,0.6546623110771179
test_542,0.45961031317710876
test_543,0.464946985244751
test_544,0.464665949344635
test_545,0.5977951884269714
test_546,0.2815920412540436
test_547,0.5589438080787659
test_548,0.6077960729598999
test_549,0.6747474074363708
test_550,0.3347676694393158
test_551,0.5865638852119446
test_552,0.5111773610115051
test_553,0.2477494776248932
test_554,0.16545596718788147
test_555,0.5499389171600342
test_556,0.5859824419021606
test_557,0.2273366004228592
test_558,0.15279953181743622
test_559,0.5924584269523621
test_560,0.29007580876350403
test_561,0.004711020737886429
test_562,0.0
test_563,0.25848454236984253
test_564,0.3659619092941284
test_565,0.033113256096839905
test_566,0.08823465555906296
test_567,0.44422027468681335
test_568,0.39246243238449097
test_569,0.214496910572052
test_570,0.5646533370018005
test_571,0.38415396213531494
test_572,0.3216307759284973
test_573,0.28625521063804626
test_574,0.0
test_575,0.5408347845077515
test_576,0.3635781705379486
test_577,0.3982916474342346
test_578,0.0
test_579,0.09114515036344528
test_580,0.2283872365951538
test_581,0.25914883613586426
test_582,0.0
test_583,0.0
test_584,0.27145180106163025
test_585,0.04135496914386749
test_586,0.4144150912761688
test_587,0.0
test_588,0.21681012213230133
test_589,0.48043572902679443
test_590,0.5338220000267029
test_591,0.0
test_592,0.6956504583358765
test_593,0.3819398880004883
test_594,0.2760840952396393
test_595,0.7595210075378418
test_596,0.4476141631603241
test_597,0.14551499485969543
test_598,0.0
test_599,0.0
test_600,0.09348410367965698
test_601,0.44116660952568054
