uid,ST1_GAP(eV)
test_517,0.048462845385074615
test_518,0.19497820734977722
test_519,0.07268889248371124
test_520,0.2602248787879944
test_521,0.13391059637069702
test_522,0.5546875
test_523,0.26981836557388306
test_524,0.3854658007621765
test_525,0.6048410534858704
test_526,0.25892215967178345
test_527,0.5152251124382019
test_528,0.02175498567521572
test_529,0.07071763277053833
test_530,0.31523898243904114
test_531,0.449884295463562
test_532,0.49271082878112793
test_533,0.5204434990882874
test_534,0.5456483364105225
test_535,0.1453452706336975
test_536,0.18375492095947266
test_537,0.1729229986667633
test_538,0.23330964148044586
test_539,0.3327399790287018
test_540,0.7333446145057678
test_541,0.6327251195907593
test_542,0.22982265055179596
test_543,0.21369579434394836
test_544,0.2714669108390808
test_545,0.311102032661438
test_546,0.24816402792930603
test_547,0.5677639245986938
test_548,0.4256038963794708
test_549,0.6475088000297546
test_550,0.1754443347454071
test_551,0.38863709568977356
test_552,0.46317392587661743
test_553,0.1769259124994278
test_554,0.13191679120063782
test_555,0.5581207871437073
test_556,0.682368278503418
test_557,0.04015709459781647
test_558,0.24577918648719788
test_559,0.45280468463897705
test_560,0.19745513796806335
test_561,0.0
test_562,0.0
test_563,0.11487004160881042
test_564,0.28485986590385437
test_565,0.0
test_566,0.0
test_567,0.15575093030929565
test_568,0.7077732682228088
test_569,0.21670512855052948
test_570,0.231428861618042
test_571,0.0
test_572,0.41441842913627625
test_573,0.21068383753299713
test_574,0.0
test_575,0.5828526616096497
test_576,0.31976571679115295
test_577,0.3406241238117218
test_578,0.03451663628220558
test_579,0.09930171072483063
test_580,0.2056761085987091
test_581,0.2610129714012146
test_582,0.0
test_583,0.0
test_584,0.1268918216228485
test_585,0.08174516260623932
test_586,0.3444184362888336
test_587,0.0
test_588,0.1326335221529007
test_589,0.3566035032272339
test_590,0.6541652083396912
test_591,0.0
test_592,0.0
test_593,0.061831679195165634
test_594,0.23546284437179565
test_595,0.39251548051834106
test_596,0.25695663690567017
test_597,0.1716376692056656
test_598,0.0
test_599,0.011857366189360619
test_600,0.0
test_601,0.04031261056661606
