uid,ST1_GAP(eV)
test_223,1.2757558822631836
test_224,1.1266039609909058
test_225,0.6159449219703674
test_226,0.5424124598503113
test_227,1.1955515146255493
test_228,1.0516377687454224
test_229,0.2757628262042999
test_230,0.8069097399711609
test_231,0.9460896253585815
test_232,1.1430206298828125
test_233,0.7455377578735352
test_234,1.0094722509384155
test_235,0.5900722742080688
test_236,0.5906126499176025
test_237,0.4332047402858734
test_238,0.3912178874015808
test_239,1.5911378860473633
test_240,0.6336062550544739
test_241,1.4755069017410278
test_242,0.5522093772888184
test_243,1.172627329826355
test_244,1.103300929069519
test_245,0.9177480340003967
test_246,0.5525879263877869
test_247,0.6928596496582031
test_248,0.34807345271110535
test_249,0.43944671750068665
test_250,1.119795322418213
test_251,2.086080312728882
test_252,1.1159262657165527
test_253,0.37112799286842346
test_254,1.2438758611679077
test_255,0.48008859157562256
test_256,1.1585078239440918
test_257,0.48257485032081604
test_258,0.7514459490776062
test_259,1.5030332803726196
test_260,0.7495670318603516
test_261,0.957202136516571
test_262,1.2378778457641602
test_263,0.2385871708393097
test_264,0.47988951206207275
test_265,0.6973633170127869
test_266,0.6405949592590332
test_267,1.3128565549850464
test_268,1.203771710395813
test_269,1.116066336631775
test_270,1.0127660036087036
test_271,0.4149743914604187
test_272,1.1478205919265747
test_273,1.3598418235778809
test_274,0.8254517316818237
test_275,0.7946500778198242
test_276,1.2513365745544434
test_277,0.7662683129310608
test_278,0.5514840483665466
test_279,0.7983523607254028
test_280,1.129665493965149
test_281,0.5685404539108276
test_282,1.227644681930542
test_283,1.0292284488677979
test_284,0.9150884747505188
test_285,0.8100160360336304
test_286,0.4896569550037384
test_287,0.666782796382904
test_288,0.9571073651313782
test_289,1.0515276193618774
test_290,0.46948006749153137
test_291,0.5277575254440308
test_292,1.276902198791504
test_293,0.793483555316925
test_294,0.10903620719909668
test_295,1.0151715278625488
test_296,0.7812122702598572
test_297,0.9672363996505737
test_298,1.250299096107483
test_299,0.4961291253566742
test_300,0.9415693283081055
test_301,0.8585790991783142
test_302,1.2003178596496582
test_303,0.7073830962181091
test_304,0.9779483079910278
test_305,1.4390597343444824
test_306,0.8261732459068298
test_307,0.6262967586517334
test_308,1.7669706344604492
test_309,0.8685894012451172
test_310,0.4592895805835724
test_311,0.860121488571167
test_312,0.8327115774154663
test_313,0.711612343788147
test_314,0.936801552772522
test_315,0.6489127278327942
test_316,0.8036816120147705
test_317,1.1878970861434937
test_318,0.5280874371528625
test_319,0.8261479139328003
test_320,0.07947792112827301
test_321,1.2674235105514526
test_322,0.5744724869728088
test_323,1.1195334196090698
test_324,1.0663472414016724
test_325,0.9486831426620483
test_326,0.9695563912391663
test_327,1.167075514793396
test_328,0.9618129134178162
test_329,1.0428589582443237
test_330,0.7664924263954163
test_331,1.1371632814407349
test_332,1.0880552530288696
test_333,1.0906023979187012
test_334,0.7098382711410522
test_335,1.0488249063491821
test_336,1.4561847448349
test_337,1.0384572744369507
test_338,1.1410601139068604
test_339,1.0951520204544067
test_340,1.1661862134933472
test_341,1.4558266401290894
test_342,0.17036724090576172
test_343,1.1729737520217896
test_344,0.28983527421951294
test_345,0.36086320877075195
test_346,0.9345042705535889
test_347,0.5093684196472168
test_348,0.6704650521278381
test_349,0.9690420627593994
test_350,1.2560895681381226
test_351,0.3747851550579071
test_352,0.5050781965255737
test_353,1.3770474195480347
test_354,1.2948760986328125
test_355,0.8103833198547363
test_356,1.2074800729751587
test_357,1.154860258102417
test_358,0.7934306263923645
test_359,0.7070991396903992
test_360,0.1842171996831894
test_361,0.5836538672447205
test_362,1.031198501586914
test_363,1.3124840259552002
test_364,0.716547429561615
test_365,0.956215500831604
test_366,0.6538513898849487
test_367,0.9406730532646179
test_368,0.24381737411022186
test_369,0.5062782168388367
test_370,0.6652369499206543
test_371,0.34515485167503357
test_372,0.9084164500236511
test_373,0.5691777467727661
test_374,1.1963969469070435
test_375,1.0474300384521484
test_376,0.8941028714179993
test_377,1.1204203367233276
test_378,1.0826611518859863
test_379,1.8548377752304077
test_380,0.7917914390563965
test_381,1.7530864477157593
test_382,1.1968019008636475
test_383,0.8740469217300415
test_384,0.1981704831123352
test_385,0.7328125834465027
test_386,1.0887055397033691
test_387,0.5763620138168335
test_388,1.1016969680786133
test_389,0.33296871185302734
test_390,1.0388553142547607
test_391,1.121806263923645
test_392,0.6997188925743103
test_393,1.1006746292114258
test_394,1.2145657539367676
test_395,1.4540324211120605
test_396,0.5692283511161804
test_397,0.5964215397834778
test_398,1.1263774633407593
test_399,0.7037716507911682
test_400,0.4766799509525299
test_401,1.1691277027130127
test_402,0.2109096795320511
test_403,1.1813448667526245
test_404,0.47375163435935974
test_405,1.1257439851760864
test_406,0.9584907293319702
test_407,0.460551381111145
test_408,0.76160728931427
test_409,1.090023398399353
test_410,0.9953460693359375
test_411,1.208858847618103
test_412,0.574960470199585
test_413,0.6722841262817383
test_414,0.9658879041671753
test_415,0.44409963488578796
test_416,1.1327205896377563
test_417,1.059674859046936
test_418,0.8607718348503113
test_419,0.9507920742034912
test_420,0.4592877924442291
test_421,1.0499475002288818
test_422,0.8915448784828186
test_423,1.006083607673645
test_424,1.017599105834961
test_425,1.0737521648406982
test_426,0.5647047162055969
test_427,0.9036036133766174
test_428,0.7714046239852905
test_429,1.0282893180847168
test_430,0.7940062880516052
test_431,0.51179438829422
test_432,0.5283014178276062
test_433,1.133115291595459
test_434,0.34649360179901123
test_435,1.4139268398284912
test_436,0.46452540159225464
test_437,1.0477707386016846
test_438,0.7533556818962097
test_439,0.9819925427436829
test_440,0.12020087242126465
test_441,1.0117772817611694
test_442,0.8420002460479736
test_443,0.9612249135971069
test_444,1.7566882371902466
test_445,0.7822617292404175
test_446,0.7923613786697388
test_447,1.246900200843811
test_448,0.38866376876831055
test_449,0.7674693465232849
test_450,0.9693249464035034
test_451,0.796526312828064
test_452,1.0033137798309326
test_453,0.7078661918640137
test_454,0.9441117644309998
test_455,0.5373484492301941
test_456,0.8132938742637634
test_457,1.062420129776001
test_458,1.0821326971054077
test_459,1.4159235954284668
test_460,0.887126624584198
test_461,0.5503495335578918
test_462,1.2527035474777222
test_463,0.28664064407348633
test_464,0.8840457797050476
test_465,0.7436476349830627
test_466,1.4170376062393188
test_467,0.0897609144449234
test_468,0.864051878452301
test_469,1.149571418762207
test_470,1.2245534658432007
test_471,1.0003304481506348
test_472,0.5637205839157104
test_473,0.7203128933906555
test_474,0.3774573802947998
test_475,0.7413238286972046
test_476,1.121869444847107
test_477,1.1006884574890137
test_478,1.0899125337600708
test_479,0.6658660769462585
test_480,0.7842363119125366
test_481,0.9304977655410767
test_482,1.0170711278915405
test_483,0.4787892997264862
test_484,0.792702853679657
test_485,0.9515279531478882
test_486,0.4504877030849457
test_487,0.27190932631492615
test_488,1.0515897274017334
test_489,0.9049195647239685
test_490,1.0543872117996216
test_491,0.8112197518348694
test_492,0.2744918465614319
test_493,0.7859439849853516
test_494,1.132731318473816
test_495,0.775808572769165
test_496,1.0082616806030273
test_497,0.990144670009613
test_498,0.8494085073471069
test_499,0.4449707865715027
test_500,1.0065891742706299
test_501,0.9272478818893433
test_502,0.0
test_503,0.12473359704017639
test_504,0.2067033052444458
test_505,0.2105947583913803
test_506,0.19521112740039825
test_507,0.5587359070777893
test_508,0.29482153058052063
test_509,0.19514110684394836
test_510,0.2258342206478119
test_511,0.13204960525035858
test_512,0.17254973948001862
test_513,0.5394241809844971
test_514,0.015468660742044449
test_515,0.6191002130508423
test_516,0.17019061744213104
test_517,0.503490686416626
test_518,0.4839321970939636
test_519,0.49483609199523926
test_520,0.6202720999717712
test_521,0.06524989008903503
test_522,0.2792057394981384
test_523,0.1631433069705963
test_524,0.6292794942855835
test_525,0.2661280035972595
test_526,0.5126618146896362
test_527,0.5654152035713196
test_528,0.001825287938117981
test_529,0.04180341958999634
test_530,0.49950751662254333
test_531,0.19794441759586334
test_532,0.47182995080947876
test_533,0.31967225670814514
test_534,0.18013335764408112
test_535,0.17458143830299377
test_536,0.14137707650661469
test_537,0.2716418504714966
test_538,0.23435872793197632
test_539,0.23679891228675842
test_540,0.6471371054649353
test_541,0.6739980578422546
test_542,0.2678489685058594
test_543,0.2873821556568146
test_544,0.18843990564346313
test_545,0.17193132638931274
test_546,0.042231831699609756
test_547,0.6801339387893677
test_548,0.544940173625946
test_549,0.6316494941711426
test_550,0.2697886526584625
test_551,0.15136085450649261
test_552,0.5843087434768677
test_553,0.14091360569000244
test_554,0.1225292980670929
test_555,0.1896941065788269
test_556,0.2976017892360687
test_557,0.16332148015499115
test_558,0.09585051238536835
test_559,0.1854490488767624
test_560,0.15763123333454132
test_561,0.0
test_562,0.06928537040948868
test_563,0.38377293944358826
test_564,0.10776951909065247
test_565,0.09013988077640533
test_566,0.045398861169815063
test_567,0.43596407771110535
test_568,0.35533207654953003
test_569,0.07100895047187805
test_570,0.5022766590118408
test_571,0.0
test_572,0.32060185074806213
test_573,0.19787853956222534
test_574,0.020784437656402588
test_575,0.494495689868927
test_576,0.2091219425201416
test_577,0.25612977147102356
test_578,0.0
test_579,0.1338633894920349
test_580,0.282182514667511
test_581,0.2967037856578827
test_582,0.0
test_583,0.0
test_584,0.1691175103187561
test_585,0.2607784569263458
test_586,0.33341461420059204
test_587,0.0
test_588,0.0758439302444458
test_589,0.34744930267333984
test_590,0.4392511248588562
test_591,0.010273709893226624
test_592,0.00479242205619812
test_593,0.10741524398326874
test_594,0.20977263152599335
test_595,0.33669039607048035
test_596,0.17284175753593445
test_597,0.12485869228839874
test_598,0.0
test_599,0.031119946390390396
test_600,0.01020883396267891
test_601,0.6029330492019653
